"","MG_A0","MG_A1","MG_A2","MG_A3","MG_B0","MG_B1","MG_B2","MG_B3","MG_C0","MG_C1","MG_C2","MG_C3","MG_Ct_qPCR_pos_zymo","MG_E0","MG_E1","MG_E2","MG_E3","MG_F0","MG_F1","MG_F2","MG_F3","MG_G0","MG_G1","MG_G2","MG_G3","MG_I0","MG_I1","MG_I2","MG_I3","MG_J0","MG_J1","MG_J2","MG_J3","MG_K0","MG_K1","MG_K2","MG_K3","MG_L0","MG_L1","MG_L2","MG_L3","MG_M0","MG_M1","MG_M2","MG_M3","MG_N0","MG_N1","MG_N2","MG_N3","MG_O0","MG_O1","MG_O2","MG_O3","MG_P0","MG_P1","MG_P2","MG_P3","MG_Q0","MG_Q1","MG_Q2","MG_Q3","MG_R0","MG_R1","MG_R2","MG_R3","MG_S0","MG_S1","MG_S2","MG_S3","MG_T0","MG_T1","MG_T2","MG_T3"
"Nakamurellaceae",0.00488997555012225,0.0170364500792393,0.0196129707112971,0,0,0,0,0.00884303610906411,0.00276854928017719,0,0.0295765877957659,0,0,0.0026919349628513,0,0,0,0,0,0,0.011655708308428,0,0,0,0,0.00303383897316219,0,0,0.00578778135048231,0.00610771793448084,0.0465801886792453,0.0154247230067347,0.0192212912764909,0.0142738589211618,0,0.0131224159626101,0.0178403755868545,0,0.0118369136343709,0.013418725221104,0,0.0154542616297221,0.0195258019525802,0.020641194554238,0.0473172792564428,0.00214071642643071,0,0,0.0202764976958525,0,0.0329563812600969,0.025068870523416,0.0247895229186155,0,0.0293742017879949,0,0,0,0.0461538461538462,0,0,0,0,0.0323624595469256,0,0,0,0.0822784810126582,0.0121005274588892,0,0.020440251572327,0,0.0121055765032745
"Nitrosomonadaceae",0.00058679706601467,0,0,0,0,0,0,0,0,0.0282839271144955,0,0.00259355316783994,0,0.000215354797028104,0,0,0,0,0.0238962221210742,0,0,0,0,0,0.00188679245283019,0,0,0.0105793450881612,0,0,0,0,0,0,0,0.00413445982383606,0,0,0,0,0,0,0,0,0,0,0,0.0122249388753056,0,0,0,0.00413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000595356221472514
"Nitrososphaeraceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564364418167159,0,0,0,0,0,0,0,0,0,0,0.00933488914819136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295732995352767,0,0.0118255728011826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334075723830735,0,0,0,0,0,0,0.00297678110736257
"Nocardiaceae",0,0,0,0,0.00430379746835443,0.00420168067226891,0,0,0.00830564784053156,0.00843078596682078,0.00965130759651308,0.0227862171174509,0,0.0136750296112846,0,0.0458627325208467,0.0223350253807107,0.0068674886842516,0,0.0165639445300462,0.0140466228332337,0,0,0,0,0.00560093348891482,0,0.0312342569269521,0.00836012861736334,0.00943920044419767,0,0.0173799695850532,0,0.0154356846473029,0.00956149027365645,0.0084486787704476,0,0.0105566218809981,0.00701446733888645,0.0103690149435804,0,0.0287230721198876,0,0.0140535792709706,0,0.00328243185386043,0.0155210643015521,0,0,0.00700350175087544,0,0.0358126721763085,0.0137979420018709,0.00262368815592204,0,0.0192400192400192,0,0.0325396825396825,0,0.00952380952380952,0.0504854368932039,0,0.05,0.0215749730312837,0,0.00501113585746102,0,0,0.00403350915296308,0,0.0471698113207547,0.0284153005464481,0.0236157967850764
"Nocardioidaceae",0.0114425427872861,0.0372424722662441,0.0162133891213389,0.0404680643588493,0,0,0.0485675917636526,0,0.0299003322259136,0.00843078596682078,0.0221046077210461,0.0127825120414969,0,0.0221815440938947,0.0481053480247245,0,0.0595600676818951,0,0.00341374601729631,0.012326656394453,0.00328750747160789,0,0.0117647058823529,0.020094994519547,0,0.014002333722287,0.0156727828746177,0.0438287153652393,0.052411575562701,0.025541365907829,0,0.0493156636975885,0.0438639724001971,0,0.00923178371249588,0.0321768829768111,0,0.0280230326295585,0,0.0161634644708753,0.0152990264255911,0.0162347798938495,0.0111576011157601,0.0202020202020202,0.0392902408111534,0.00285428856857428,0.00628233555062823,0,0.0170506912442396,0.0342671335667834,0.0555735056542811,0.0110192837465565,0.0583489242282507,0.00449775112443778,0,0.0341510341510342,0,0,0.0608695652173913,0.062962962962963,0,0,0.065,0.0388349514563107,0,0,0,0,0.00434377908780639,0.00417362270450751,0.0322327044025157,0,0
"Nostocaceae",0,0,0.00366108786610879,0.00195026816187226,0,0,0.0044762757385855,0,0,0,0,0.00963319748054835,0.000921942224953903,0,0,0.00256574727389352,0.00626057529610829,0.00156079288278445,0.0104688211197087,0.00654853620955316,0.00956365809922295,0,0,0.00876872488125685,0.0405660377358491,0,0.0099388379204893,0.0052896725440806,0.00128617363344051,0,0,0.00543124049532913,0.003942828979793,0,0,0.00683084666546827,0,0.00115163147792706,0.00789127575624726,0,0,0,0,0.00483091787439614,0.00295732995352767,0,0,0,0,0,0,0.00220385674931129,0,0,0,0,0,0,0,0,0,0,0,0,0.0144115292233787,0,0.0181430096051227,0,0,0,0,0,0
"NS11-12_marine_group",0,0.0154516640253566,0.026673640167364,0.0277913213066797,0,0.00420168067226891,0,0,0.00553709856035437,0.0369866739189557,0.0354919053549191,0.00574286772878844,0,0,0.0333243751679656,0,0.00930626057529611,0,0,0,0,0,0.0100346020761246,0.0533430763609792,0,0,0.0099388379204893,0,0.00514469453376206,0,0,0,0.0059142434696895,0,0.0389053742169469,0.0116843429804063,0.007981220657277,0,0.0333187198597107,0,0.0368567454798331,0,0,0,0,0,0.0181079083518108,0.026079869600652,0,0,0,0,0,0,0,0,0,0,0,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,0.0102201257861635,0,0
"NS9_marine_group",0,0.00277337559429477,0,0,0,0,0.0102954341987466,0.00135101940555146,0.00166112956810631,0.0179494152841991,0.00933997509339975,0.00963319748054835,0,0,0.00644987906476754,0,0.00304568527918782,0,0.0054619936276741,0,0,0,0,0,0,0.00210035005834306,0.00496941896024465,0,0,0,0,0,0.0384425825529818,0,0.0138476755687438,0,0.0112676056338028,0,0.00657606313020605,0,0.0125173852573018,0,0,0,0.00211237853823405,0,0.00369549150036955,0,0,0,0.00355411954765751,0.00991735537190083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133647798742138,0,0
"Obscuribacteraceae",0,0,0.0104602510460251,0,0,0,0,0,0,0,0.00591531755915318,0.00185253797702853,0,0,0,0.0169980756895446,0,0,0,0,0,0,0,0,0,0,0,0.00604534005037783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119815668202765,0,0,0,0,0,0,0,0.0257759074171489,0,0,0,0,0,0.02,0,0,0,0,0.0126582278481013,0,0,0,0,0
"Opitutaceae",0,0,0,0,0,0.0069204152249135,0.00514771709937332,0,0,0.0119662768561327,0,0.00222304557243423,0,0,0.0096748185971513,0,0,0.00140471359450601,0.0100136549840692,0.0150231124807396,0,0,0.0217993079584775,0,0,0,0,0,0.00514469453376206,0,0,0,0,0,0,0,0,0,0,0,0,0.00109272556977833,0,0,0,0,0.0158906134515891,0,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000992260369120857
"Oxalobacteraceae",0.0336430317848411,0.027337559429477,0.0075836820083682,0.0346172598732326,0.0343037974683544,0,0.013876454789615,0.00761483664947187,0,0,0,0.0168580955909596,0,0.0330569613438139,0,0.0109044259140475,0.0238578680203046,0.131418760730451,0.00227583067819754,0.0331278890600925,0.0382546323968918,0.00792133296913412,0,0.0394592619656558,0.0471698113207547,0.00956826137689615,0,0.0216624685138539,0.00385852090032154,0.00610771793448084,0.00117924528301887,0.0149902237671084,0.0142927550517496,0,0,0.0316376056084846,0,0.00383877159309021,0.0298114861902674,0.0131137541933516,0,0.0956915391820169,0.0167364016736402,0.00175669740887132,0.0164765525982256,0.0105608677037248,0.0125646711012565,0,0,0.0150075037518759,0.0184168012924071,0.0454545454545455,0.00970533208606174,0.0382308845577211,0,0,0,0.00793650793650794,0,0,0,0,0,0.0215749730312837,0,0.0465850037119525,0,0,0.00527458889233633,0.0868113522537563,0,0.00983606557377049,0.055566580670768
"Paenibacillaceae",0.00528117359413203,0.0209984152139461,0,0.00731350560702097,0.00291139240506329,0.00914483440434997,0.00514771709937332,0.00135101940555146,0,0,0.13854296388543,0.0116709892552797,0,0.0029072897598794,0.00268744961031981,0.00449005772931366,0,0.00749180583736538,0.00955848884842968,0.0346687211093991,0,0,0.0131487889273356,0.0504201680672269,0,0.0203033838973162,0,0,0.0270096463022508,0,0,0.00521399087551597,0,0.00282157676348548,0,0.0100665108754269,0.0178403755868545,0.00844529750479846,0.0219202104340202,0.00548947849954254,0,0.00577583515454262,0,0.00307422046552481,0.00971694127587664,0.00328243185386043,0,0,0.067741935483871,0,0.00840064620355412,0.00330578512396694,0.0100561272217025,0,0,0.0711880711880712,0.0226196738558653,0.0380952380952381,0,0.00952380952380952,0,0,0.0275,0,0.0296236989591673,0,0,0.0164556962025316,0,0.001669449081803,0,0,0.000992260369120857
"Parachlamydiaceae",0,0,0,0,0,0,0.00581915846016115,0.00135101940555146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156727828746177,0.0115869017632242,0.00514469453376206,0,0,0.00325874429719748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150075037518759,0,0,0.0107577174929841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pedosphaeraceae",0,0.00594294770206022,0,0.00585080448561677,0,0.00395452298566485,0.0183527305282005,0,0,0,0.00902864259028643,0.0129677658391997,0,0,0.0180059123891427,0.0099422706863374,0.00169204737732657,0,0.00887573964497041,0.0115562403697997,0,0.000455249021214604,0,0,0,0.00560093348891482,0,0.0113350125944584,0.00321543408360129,0,0,0,0,0.000995850622406639,0,0.00413445982383606,0.0206572769953052,0,0,0,0,0,0,0,0.00760456273764259,0,0.0107169253510717,0,0,0,0.00226171243941842,0.00110192837465565,0.00128624883068288,0,0.00191570881226054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peptostreptococcaceae",0,0.0106973058637084,0.00679916317991632,0,0,0,0.0080572963294539,0.00098255956767379,0,0,0,0,0,0,0,0,0,0.000780396441392227,0,0,0,0,0,0,0,0.00303383897316219,0.0095565749235474,0.00478589420654912,0.0157556270096463,0,0,0.0049967412557028,0.0295712173484475,0,0,0,0.0183098591549296,0,0,0.0106739859713327,0,0,0.0153417015341702,0.00483091787439614,0.0168990283058724,0,0,0,0.0248847926267281,0,0,0.0129476584022039,0,0,0,0,0,0,0,0,0,0,0,0.0312837108953614,0,0,0,0,0.0124107973937325,0,0,0,0.0198452073824171
"Phycisphaeraceae",0,0,0,0,0,0,0.0102954341987466,0,0,0,0,0,0,0,0.0161246976619188,0.0250160359204618,0,0,0.011151570323168,0,0.011655708308428,0,0,0,0,0,0,0,0.00707395498392283,0,0,0,0,0,0,0.00880819701599856,0.0267605633802817,0,0,0,0,0,0.0167364016736402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pirellulaceae",0,0,0,0.0238907849829352,0,0.0113692535837865,0.0275290957923008,0,0,0,0,0.00815116709892553,0.00153657037492317,0,0,0,0.00575296108291032,0,0.0798816568047337,0,0,0,0,0.00949945195469492,0.0481132075471698,0.00233372228704784,0,0,0,0,0.0188679245283019,0.0169454703454269,0.0019714144898965,0.00199170124481328,0.0161556214968678,0.00952723350710049,0,0,0.0179745725558965,0,0,0,0,0,0.00760456273764259,0,0.0121951219512195,0.0301548492257539,0,0,0,0,0.0104069223573433,0,0,0,0,0,0,0,0.0101941747572816,0,0,0,0,0,0,0,0,0,0,0,0.0041674935503076
"Planococcaceae",0.00078239608801956,0.0063391442155309,0,0,0.00113924050632911,0,0.00783348254252462,0,0,0,0,0.000370507595405706,0,0,0,0,0.0038917089678511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112028301886792,0,0,0,0,0.0125831385942837,0.0417840375586854,0,0,0,0,0,0,0.00790513833992095,0,0,0,0,0,0,0,0.00385674931129477,0.000116931711880262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propionibacteriaceae",0,0,0,0,0,0.00469599604547701,0,0,0.00110741971207087,0,0,0.00389032975175991,0,0,0,0.00481077613855035,0,0,0,0,0,0,0.00242214532871972,0.0051150895140665,0,0.00770128354725788,0,0,0,0.00652415324819545,0.0129716981132075,0,0,0,0,0.00179759122775481,0,0,0,0.00487953644403782,0,0,0,0,0,0.000999000999000999,0,0,0,0,0,0,0,0,0.0159642401021711,0,0.0315623356128353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonadaceae",0.146308068459658,0.119651347068146,0.00836820083682008,0.0999512432959532,0.252025316455696,0.120365793376174,0.0575201432408236,0.286661753868828,0.0315614617940199,0.00462333423986946,0.00684931506849315,0,0.0332923581233354,0.121029395929794,0.0295619457135179,0.00833867864015394,0.0155668358714044,0.0519744029967223,0,0.0104006163328197,0.00986252241482367,0.355822634981335,0.055363321799308,0.0230179028132992,0.0745283018867925,0.017269544924154,0.0133792048929664,0,0.00964630225080386,0.0179067184897279,0.0424528301886792,0.0803823593308712,0.0290783637259734,0.444979253112033,0.00890207715133531,0,0.00938967136150235,0.118809980806142,0.0359491451117931,0,0.0361613351877608,0.0758663752731814,0.0613668061366806,0.0390865173473869,0.184621884241656,0.0127015841301556,0.0277161862527716,0,0,0.173336668334167,0.0387722132471729,0.00909090909090909,0.00806828811973807,0.0322338830584708,0.0261813537675607,0,0,0,0.0454849498327759,0,0,0,0,0.0140237324703344,0,0.0109502598366741,0,0.0291139240506329,0.025752404591995,0.0959933222036728,0.0432389937106918,0.0295081967213115,0.418138519547529
"Pseudonocardiaceae",0,0,0.0201359832635983,0,0,0,0.0100716204118174,0.00270203881110292,0,0,0,0.0137087810300111,0,0.00818348228706794,0.014243482934695,0.0384862091084028,0.0233502538071066,0,0,0,0,0,0.0204152249134948,0,0,0.00980163360560093,0,0.0193954659949622,0.00932475884244373,0.00152692948362021,0,0,0.0167570231641203,0.00962655601659751,0,0.0300197735035053,0,0.0132437619961612,0,0.0256175663311985,0,0.00827349359975023,0,0.00790513833992095,0,0.0111317254174397,0.00517368810051737,0,0,0.0162581290645323,0.0168012924071082,0.00606060606060606,0.0119270346117867,0,0,0,0,0,0.0334448160535117,0,0.0135922330097087,0,0,0,0,0.0170749814402376,0.032017075773746,0.0544303797468354,0.00744647843623953,0.00751252086811352,0.168238993710692,0,0.00198452073824171
"Rhizobiaceae",0.063080684596577,0,0.0188284518828452,0.00633837152608484,0.0713924050632911,0.0751359367276322,0.0315577439570278,0.00135101940555146,0.00719822812846069,0,0.0037359900373599,0.0122267506483883,0,0.0189512221384731,0.0303681805966138,0.0112251443232842,0.00930626057529611,0.00499453722491025,0.0079654073736914,0,0.0188284518828452,0.0733861422197942,0.00519031141868512,0.0116916331750091,0,0.0592765460910152,0.0305810397553517,0.0282115869017632,0.0045016077170418,0.0130483064963909,0.03125,0.00803823593308712,0.0310497782158699,0.0240663900414938,0,0.0217508538558332,0,0.0618042226487524,0.0170977641385357,0.0155535224153705,0,0.0338744926631283,0,0.0118577075098814,0.0080270384452894,0.00356786071071785,0.00258684405025868,0,0.0207373271889401,0.00375187593796898,0.0148626817447496,0.00495867768595041,0.00163704396632367,0.00787106446776612,0.0593869731800766,0.0110630110630111,0,0.0238095238095238,0.00468227424749164,0,0.0160194174757282,0,0,0,0,0,0,0,0,0.0534223706176962,0.0125786163522013,0,0.00714427465767017
"Rhizobiales_Incertae_Sedis",0,0,0.00601464435146444,0,0,0,0,0.00098255956767379,0.00332225913621262,0,0,0.00481659874027418,0,0,0,0,0.00101522842639594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147405660377358,0,0,0,0,0.00719036491101923,0,0,0,0,0.0326842837273992,0,0,0,0,0,0.00813008130081301,0,0,0,0,0,0.00105238540692236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864779874213836,0,0
"Rhodanobacteraceae",0.00440097799511002,0.00316957210776545,0,0,0.00227848101265823,0.0111220958971824,0.00425246195165622,0.00098255956767379,0,0.0054392167527876,0,0,0,0.0250888338537741,0.02714324106423,0.0112251443232842,0.00473773265651438,0.00156079288278445,0,0.0127118644067797,0.00358637178720861,0,0.00865051903114187,0,0,0.00560093348891482,0.0301987767584098,0.0571788413098237,0.0237942122186495,0.0471960022209883,0,0.000868998479252661,0.003942828979793,0.00398340248962656,0,0,0,0.0234165067178503,0.0175361683472161,0.00304971027752364,0.0090403337969402,0.0121760849203871,0.0516039051603905,0.0461133069828722,0,0.00613672042243471,0,0,0,0.0102551275637819,0.00646203554119548,0.00220385674931129,0.0154349859681946,0,0,0,0,0,0,0.00740740740740741,0.00485436893203883,0,0,0,0,0.00538233110616184,0,0,0,0,0.00393081761006289,0,0
"Rhodobacteraceae",0,0.00316957210776545,0,0,0,0,0,0.00331613854089904,0,0.00571117759042698,0.0037359900373599,0.00870692849203409,0,0,0.00429991937651169,0.00737652341244387,0,0,0,0.0104006163328197,0.00388523610280932,0,0,0,0,0,0,0,0.0138263665594855,0,0.017688679245283,0,0,0,0,0.0127628977170591,0.00610328638497653,0,0.00569925471284524,0.0137236962488564,0,0.00452700593193881,0.0153417015341702,0.00395256916996047,0.00506970849176172,0,0.00813008130081301,0.0097799511002445,0,0,0.0155088852988691,0.00358126721763085,0.0162535079513564,0,0,0,0.0168332456601789,0,0,0,0,0,0,0.0442286947141316,0,0,0,0.0126582278481013,0.00434377908780639,0.00667779632721202,0,0.00655737704918033,0
"Rhodocyclaceae",0,0,0,0,0,0,0.0120859444941808,0,0,0,0.0062266500622665,0,0,0,0.0174684224670787,0,0.00355329949238579,0,0.00227583067819754,0,0,0,0,0,0,0,0,0,0,0,0,0.00630023897458179,0,0,0,0.00790940140212116,0,0,0,0,0.019471488178025,0.00874180455822666,0,0.00527009222661397,0,0,0.00258684405025868,0,0,0,0,0,0,0,0,0,0.0405049973698054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseiflexaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122534369396294,0,0.0107266435986159,0,0,0.00256709451575263,0,0,0,0,0,0,0,0,0,0,0,0,0.0219202104340202,0,0.0299026425591099,0,0,0,0,0,0,0,0,0,0,0,0.000701590271281572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rubritaleaceae",0,0,0,0,0,0,0,0,0.00110741971207087,0.011422355180854,0,0,0,0,0,0,0,0,0,0,0.00896592946802152,0,0.0242214532871972,0.0142491779320424,0,0,0,0,0,0,0.0159198113207547,0,0,0,0,0,0.00657276995305164,0,0,0,0,0.000468310958476428,0,0,0,0.00214071642643071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297678110736257
"Ruminococcaceae",0,0,0,0,0,0,0,0,0,0,0,0.00778065950351982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412774277645014,0,0,0,0,0.0136150234741784,0,0,0.0311070448307411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227987421383648,0,0.0013891645167692
"Saccharimonadaceae",0.00596577017114914,0.0206022187004754,0.00836820083682008,0,0,0,0,0,0,0,0,0,0,0.00236890276730914,0,0,0,0,0,0,0.0149432157800359,0,0,0,0,0.00210035005834306,0,0,0.0154340836012862,0,0,0.0123832283293504,0,0,0,0,0,0.0017274472168906,0,0.00548947849954254,0.0250347705146036,0,0,0,0,0,0.00665188470066519,0,0,0,0,0.00495867768595041,0.00140318054256314,0,0,0,0,0,0,0,0.00388349514563107,0,0,0,0,0,0,0,0,0,0,0,0
"Saprospiraceae",0,0,0.00601464435146444,0,0,0.0037073652990608,0.00984780662488809,0,0,0.0125101985314115,0.0118306351183064,0.00518710633567988,0,0,0.0198871271163666,0.0128287363694676,0,0,0,0,0,0,0,0,0,0,0,0,0.00771704180064309,0,0.0265330188679245,0.00803823593308712,0,0,0.00593471810089021,0.00916771526154952,0.00892018779342723,0,0,0.00762427569380909,0,0,0.0251046025104603,0,0.00591465990705534,0,0.00554323725055432,0,0,0,0,0,0,0,0,0,0,0,0,0.0121693121693122,0,0,0,0,0,0,0,0,0,0,0,0.00655737704918033,0
"Solimonadaceae",0,0.00752773375594295,0,0,0,0.00197726149283243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035264483627204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506970849176172,0,0,0,0,0.00100050025012506,0,0,0,0,0,0,0,0,0,0.0148148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solirubrobacteraceae",0,0,0,0,0,0,0,0.00147383935151069,0.00553709856035437,0,0,0.00222304557243423,0,0.00344567675244966,0.00349368449341575,0,0.00558375634517766,0,0.0213928083750569,0,0,0,0,0,0,0.00116686114352392,0,0.00931989924433249,0.00771704180064309,0,0,0,0,0,0,0.0176163940319971,0,0.00134357005758157,0,0.003354681305276,0,0.000936621916952857,0,0.00483091787439614,0,0.000713572142143571,0,0,0,0.00100050025012506,0.00516962843295638,0,0,0,0,0,0,0,0,0.00740740740740741,0.00169902912621359,0,0,0,0,0.00501113585746102,0,0,0.00279242941358982,0,0.00864779874213836,0,0
"Sphingobacteriaceae",0.0258190709046455,0.0146592709984152,0,0.0273037542662116,0.0369620253164557,0,0.020367054610564,0,0.00221483942414175,0,0,0.0155613190070396,0,0.0226122536879509,0,0,0.0038917089678511,0.00437022007179647,0,0,0,0,0,0,0,0,0.00802752293577982,0.0103274559193955,0.00610932475884244,0,0,0.0117314794699109,0,0.0106224066390041,0,0.0115045838576308,0,0.0126679462571977,0,0.040256175663312,0.0278164116828929,0.0231033406181705,0,0.0316205533596838,0,0,0,0,0.0142857142857143,0,0.00516962843295638,0.00413223140495868,0.00888681010289991,0.00524737631184408,0.0459770114942529,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0.00837728824076947,0,0,0,0
"Sphingomonadaceae",0.054278728606357,0.0479397781299525,0.0536087866108787,0.076060458313018,0.0174683544303797,0.0467128027681661,0.0320053715308863,0.0072463768115942,0.0299003322259136,0.0252923579004623,0.0087173100871731,0.0335309373842164,0,0.0591148917842145,0.0389680193496372,0.0198845413726748,0.022165820642978,0.0204463867644764,0.0311788802913063,0.0242681047765794,0.0086670651524208,0.0104707274879359,0.0141868512110727,0.0142491779320424,0.010377358490566,0.0284714119019837,0.0355504587155963,0.0251889168765743,0.019935691318328,0.051082731815658,0.0212264150943396,0.052574407994786,0.0783637259733859,0.0479668049792531,0.0346191889218595,0.0683084666546827,0.0225352112676056,0.0262955854126679,0,0.03354681305276,0.0159944367176634,0.0675928816734312,0.0139470013947001,0.028546332894159,0,0.0421007563864707,0.0147819660014782,0,0.00829493087557604,0.092296148074037,0.0213247172859451,0.0421487603305785,0.0166043030869972,0.0573463268365817,0.0478927203065134,0.0413660413660414,0,0.0444444444444444,0.0608695652173913,0.0164021164021164,0.0286407766990291,0,0,0,0.0136108887109688,0.0295100222717149,0.0533617929562433,0.020253164556962,0.1554452373565,0.0993322203672788,0,0.0546448087431694,0.158364754911689
"Spirosomaceae",0.0471393643031785,0.00475435816164818,0.0418410041841004,0,0.0110126582278481,0.0170538803756797,0,0.00282485875706215,0,0.0233886320369867,0.00217932752179328,0.0263060392738051,0,0.0085065144826101,0,0,0,0,0,0.00423728813559322,0.00567842199641363,0,0,0.0171720862257947,0,0.00793465577596266,0,0,0.00546623794212219,0,0.0324292452830189,0.0173799695850532,0.0211927057663874,0.0101244813278008,0.0161556214968678,0.0037749415782851,0,0,0,0.0222628850259225,0.0146036161335188,0.0287230721198876,0,0,0.00591465990705534,0,0.0158906134515891,0,0,0,0,0.00358126721763085,0.00853601496725912,0.00337331334332834,0,0,0,0,0,0,0,0,0,0,0.0264211369095276,0,0,0,0,0,0,0.0087431693989071,0
"Sporichthyaceae",0,0,0.0360878661087866,0,0,0.0289174493326742,0.0275290957923008,0,0,0.0750611911884689,0.0557285180572852,0.0159318266024454,0,0,0,0.0198845413726748,0.0133671742808799,0,0,0.0265793528505393,0.0239091452480574,0,0,0,0.0650943396226415,0,0.0466360856269113,0,0.0276527331189711,0,0.03125,0.0123832283293504,0,0,0.0405539070227498,0.0163580801725688,0.0295774647887324,0,0.0385795703638755,0.0146386093321134,0.0208623087621697,0,0,0.025911286780852,0,0,0.0347376201034738,0.0537897310513447,0,0,0,0,0,0,0.0280970625798212,0,0.047343503419253,0,0,0.0216931216931217,0,0,0,0.0571736785329018,0.0232185748598879,0,0,0.059493670886076,0,0,0,0.0437158469945355,0
"Sporolactobacillaceae",0,0,0,0,0,0,0,0.00184229918938836,0,0,0.0286425902864259,0.006298629121897,0,0,0,0,0.00744500846023689,0,0,0,0,0,0,0,0,0,0,0,0.0192926045016077,0,0,0,0,0,0,0,0,0.00153550863723608,0,0.0118938700823422,0,0,0,0,0,0,0,0,0,0.00250125062531266,0.0103392568659128,0,0.00853601496725912,0,0,0,0,0.0222222222222222,0,0.0111111111111111,0,0,0.015,0.0302049622437972,0,0,0,0,0,0,0,0,0.00178606866441754
"Staphylococcaceae",0,0,0.0193514644351464,0.00877620672842516,0,0,0.0192479856759176,0.00859739621714566,0,0,0,0.0240829937013709,0.0927064126203647,0,0,0.0137908915971777,0.00676818950930626,0.00390198220696114,0,0.0150231124807396,0,0,0,0.0135184508586043,0,0.011901983663944,0.0126146788990826,0,0.0118971061093248,0.00333148250971682,0,0.00738648707364762,0.0226712666338098,0,0,0,0,0.00345489443378119,0,0.010064043915828,0,0.00874180455822666,0,0,0.0118293198141107,0.00585129156557728,0.0158906134515891,0,0.0147465437788018,0,0.0103392568659128,0,0,0.0123688155922039,0,0,0.0263019463440295,0.0103174603174603,0.0040133779264214,0,0,0,0,0,0,0,0,0,0,0,0,0.0743169398907104,0
"Streptococcaceae",0,0,0.0248430962343096,0,0,0,0.00962399283795882,0,0.00996677740863787,0,0.0105853051058531,0,0,0,0,0,0,0,0,0,0,0,0.014878892733564,0,0.0537735849056604,0.0268378063010502,0,0,0,0,0,0,0.0098570724494825,0,0,0,0.02018779342723,0,0,0,0,0,0.0418410041841004,0,0,0,0,0.0162999185004075,0,0,0.0122778675282714,0,0,0,0.0274584929757344,0.038961038961039,0,0,0,0,0,0,0,0,0,0,0,0.0417721518987342,0.00558485882717965,0.0692821368948247,0.0180817610062893,0,0
